"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez"
"105374759",5.37233784472617,0.258882990805875,0.325324758806616,0.795767871328119,0.426166969282158,0.607556950253642,"105374759"
"339803",171.818146757032,-0.114903691563581,0.092225887322515,-1.24589412907204,0.212803265748881,0.387590180451484,"339803"
"339804",1188.82973493975,0.0764900194930174,0.125648988315561,0.608759533351091,0.542683839854433,0.705282408134811,"339804"
"105374758",4.88409093361368,-0.153605449962239,0.329496820138127,-0.466181888789842,0.641085312012738,0.779044792099323,"105374758"
"130872",3193.85360139033,-0.00897078105904864,0.126500877057244,-0.0709147736184403,0.943465585331183,0.969334484974956,"130872"
"9736",3388.71225974701,0.143616970092317,0.085523701617077,1.67926513208404,0.0931003832474559,0.220919057882586,"9736"
"105377633",9.31961205942549,0.132973034368381,0.306923604479941,0.433244730699985,0.664836985781829,0.79638284638174,"105377633"
"7514",4781.3229224353,0.39058798352839,0.0926025865771804,4.21789496347223,2.46593633792673e-05,0.000540724184857958,"7514"
"107985767",8.46654091296328,0.323973468120844,0.248003439593861,1.30632651164595,0.191441545045695,0.361180798124816,"107985767"
"105374760",29.2060132037028,0.0962962853043034,0.24587277551962,0.391650865374557,0.695316199114005,0.817184989233546,"105374760"
"84140",484.931707050772,0.217485416784503,0.0876038725397132,2.48260048876162,0.0130427274700893,0.0544317969341706,"84140"
"10575",3652.03084433631,0.176836335163148,0.102598525746075,1.72357579095052,0.0847844520188115,0.207084429792177,"10575"
"150684",749.249101157711,0.0656607203434075,0.062618404737772,1.04858500657076,0.294369159496094,0.479676151686083,"150684"
"10678",561.958898061538,0.148233895312968,0.150340253217601,0.98598939499201,0.324138316934163,0.509766088839325,"10678"
"105374764",39.8961869300157,-0.130330427423359,0.213534814353114,-0.610347440618449,0.541631677091639,0.704324618028333,"105374764"
"200728",212.194460045285,-0.175429222424118,0.144732519276872,-1.21209264718542,0.225476918018163,0.402969908521481,"200728"
"23301",2434.31039385075,0.00374209854555145,0.106701665085456,0.0350706668218764,0.972023391502685,0.985412916506268,"23301"
"100132215",430.396103787587,0.14605489534293,0.0762538596918097,1.91537708298611,0.0554444315872087,0.154574069734057,"100132215"
"5013",112.758634828236,0.203843324327981,0.207073242432934,0.984402049888219,0.324917870568419,0.510371664415765,"5013"
"100169989",5.31487977586522,-0.147013423484929,0.264662321340257,-0.555475455442424,0.578569493949448,0.732620188340287,"100169989"
"51057",380.343351968292,-0.219020628406326,0.0941310531827746,-2.32676275257489,0.0199778958658991,0.0743604873227842,"51057"
"4190",15616.9063038667,-0.225963988485953,0.156741716205839,-1.4416327315774,0.149406009576131,0.30559948148334,"4190"
"7360",6562.37772069229,-0.0122358298172289,0.115445431888884,-0.105987994648466,0.915591877414601,0.953408622330268,"7360"
"51542",765.326038475491,0.27263109804639,0.0954013888278407,2.85772672071236,0.00426687692520795,0.0242984168121157,"51542"
"57162",857.110685819753,0.288243207456725,0.122584518461184,2.35138344609149,0.0187037482979836,0.0710049168977195,"57162"
"100507006",109.630948045895,0.00908968359401049,0.231874295181897,0.0392009109370228,0.968730207373541,0.983453402199191,"100507006"
"105374768",5.61862351112966,-0.00322971052947623,0.293908491280439,-0.010988830283214,0.991232358431299,0.995322001740186,"105374768"
"105374771",30.9273565685956,-0.39171665885242,0.199979634005897,-1.9587827570525,0.0501382337689366,0.144196551336636,"105374771"
"29094",878.027819489014,0.0590595346055345,0.11563988933126,0.510719397494005,0.609547556084574,0.755206072384824,"29094"
"105374773",43.8990271591559,-0.142086141884817,0.196498097929176,-0.72309169087239,0.469623553831635,0.644978018590649,"105374773"
"101927402",40.629003914956,0.0618000543176887,0.15027139867263,0.411256266086413,0.680884634350082,0.807294288875138,"101927402"
"54812",1970.23945159128,0.244788284373879,0.0845227614435395,2.89612265611311,0.00377804700850068,0.0221907224649833,"54812"
"105374772",37.2346924979929,-0.170398457348534,0.178681613522715,-0.953642929393358,0.340264417620857,0.525874860077855,"105374772"
"9792",572.44365091401,0.0237322861347264,0.114133504970933,0.207934437313307,0.835280159708211,0.907627782146848,"9792"
"105374777",8.69341691766671,-0.389544762958112,0.281575040071021,-1.3834491965618,0.166527174612319,0.329078260241612,"105374777"
"107985888",10.2522251010163,-0.194078313105326,0.31132324543548,-0.623398078848397,0.533022960135596,0.697298423794204,"107985888"
"107984063",169.274089555869,-0.027027096234479,0.127369693007091,-0.212194091046245,0.831955616443164,0.905601851376734,"107984063"
"6509",2982.4530841781,-0.0250736677310107,0.108468475156708,-0.231160875957609,0.817189823347371,0.896116302984553,"6509"
"102724233",7.03969871300867,0.601720269048015,0.316962792580326,1.89839401700603,0.057644197180495,0.158862589462041,"102724233"
"23177",1895.24297085929,-0.130859051550366,0.0864005009556639,-1.51456357431904,0.12988296262002,0.278202605800166,"23177"
"5861",5028.60137152293,-0.00484260728209953,0.0866870074577934,-0.0558631267143155,0.955450845556121,0.975654162502852,"5861"
"10097",9299.9346368512,-0.00839285116544923,0.12086649514042,-0.0694390215890564,0.944640169127413,0.970176318096471,"10097"
"200734",1693.00268527498,-0.022971649615811,0.121176960054685,-0.189571100029613,0.849645235353552,0.916896230666699,"200734"
"105369168",5.12837481218599,-0.213011763025539,0.390068711924265,-0.546087795595605,0.58500558859298,0.737588344953018,"105369168"
"730198",4.20407204104872,-0.453623023548867,0.702972993371686,-0.645292248530265,0.518737815012206,0.686012556480494,"730198"
"4211",379.553153949033,-0.631592908996752,0.243595245465777,-2.59279653750666,0.00951990717239801,0.042968938340932,"4211"
"644838",3.77597928549701,-0.375196716697115,0.380970416100142,-0.984844756550575,0.324700332380226,0.510241249486565,"644838"
"54465",380.568748507634,0.38504381367236,0.109242889690417,3.52465789547982,0.000424030022290784,0.00447534649116778,"54465"
"10438",793.593827425732,0.0991501682120655,0.162282720540916,0.610971814384065,0.541218240060915,0.703935952110554,"10438"
"105374789",15.9579789994242,-0.331454729816111,0.31745321554502,-1.04410575664528,0.29643646279312,0.4818173624003,"105374789"
"116143",349.002741504168,-0.027426591276516,0.0849635281619004,-0.322804288732618,0.746843464811893,0.851136316405079,"116143"
"56902",374.303538462705,0.0644458760352073,0.0741929626874979,0.868625186281542,0.385052173856431,0.570800223632054,"56902"
"5534",13170.090042135,-0.283202639354971,0.125287080495838,-2.26042971257821,0.0237945941606332,0.0846324582640029,"5534"
"107985892",4.71966353807541,0.0719863281385971,0.367220454635142,0.19603027889642,0.844586466622088,0.913485279009,"107985892"
"25927",3647.11212389699,-0.0101936921749556,0.117645932959835,-0.0866472126872062,0.930951936695052,0.96263375214122,"25927"
"5341",147.826199098978,0.694219184814077,0.213973968628509,3.24440953852357,0.0011769439455529,0.00950409301104988,"5341"
"554251",149.532515261721,0.0920445594517615,0.0792166545968446,1.1619344432077,0.245262095016797,0.42573227216695,"554251"
"200558",53.3187528838712,0.266801331049868,0.142809575559656,1.86823138437531,0.0617298259986231,0.166840430070646,"200558"
"9938",162.417373877543,0.326744745870443,0.15401274722342,2.12154352000778,0.0338760896279026,0.109279285976834,"9938"
"84168",1156.01732101832,0.131998791751568,0.18031147868152,0.7320598373258,0.464132046154548,0.640544634115764,"84168"
"2673",1428.56461062504,0.024346496139178,0.0940953823101405,0.258742730423598,0.795833747802214,0.882062825986393,"2673"
"27247",843.29776241891,0.0685821697524623,0.098080005011398,0.699247208893314,0.484397552258418,0.657299267571856,"27247"
"22848",5941.53474763974,-0.0954423909028257,0.11985200038702,-0.796335401950976,0.425837113924838,0.607339837388248,"22848"
"112268437",655.786622784061,0.165737541987229,0.132116582104359,1.25447948582497,0.209667777515068,0.383849872647039,"112268437"
"307",628.428583905658,0.0560011139005193,0.123412118428336,0.453773216226238,0.649992063143305,0.785634798845728,"307"
"107985770",32.5420531285378,0.10322853865548,0.206981663128008,0.498732772243881,0.617967653865744,0.761382045503827,"107985770"
"64395",771.311014887635,0.129672057296558,0.0885378445616679,1.46459469324713,0.143031530709501,0.296475091154656,"64395"
"11017",1343.68586662905,0.265811410507876,0.0770725584464563,3.44884633215518,0.00056298699047511,0.00552225986147992,"11017"
"4084",775.055040448997,0.155489774273227,0.0844176337658915,1.84191107161845,0.0654881588553054,0.174009775464519,"4084"
"151516",189.439221131802,0.0546043213097927,0.169296774556844,0.322536099419062,0.747046594319188,0.851187868471343,"151516"
"400960",170.965297343438,0.142911223955591,0.138421183475115,1.0324375241401,0.301867200969446,0.48733736843126,"400960"
"5093",5677.73431586497,0.143112639023965,0.0580761095758714,2.46422565266705,0.0137309635628746,0.0565665689644067,"5093"
"100133985",25.0489592116211,-0.432658613418837,0.229057966092992,-1.88886080147586,0.0589104830819622,0.161273926343436,"100133985"
"54980",446.973950049496,0.22780407061888,0.0669471078336134,3.40274700417308,0.000667120233659351,0.00624704093850686,"54980"
"7072",3351.75932061317,0.0648026372272996,0.122871217629615,0.527402905883474,0.597913825997528,0.74673914017098,"7072"
"51449",2702.39189802532,0.0727462012420425,0.0920268583254295,0.790488804744307,0.42924235778307,0.610037372610178,"51449"
"6637",472.346327337252,0.355332882465008,0.104222927648615,3.40935426092621,0.000651168599054896,0.00614212407266631,"6637"
"84908",688.042071656636,0.0541094698273345,0.0817259436554305,0.662084368893538,0.507917152880268,0.67676032679102,"84908"
"7039",501.293478427385,-0.479004212994863,0.225993040728931,-2.11955293601013,0.0340437650621555,0.109647509039943,"7039"
"119",5946.32019984981,-0.265688506045303,0.164252278026392,-1.61756359934693,0.105756679072075,0.241486097410397,"119"
"165530",8.25328322189324,-1.5203315180635,0.42599858222834,-3.56886520633672,0.000358530818525845,0.003930885838619,"165530"
"25806",19.2460999893504,0.243460392335572,0.20844124700744,1.16800487346385,0.242804799090846,0.423229667171471,"25806"
"525",9.7603193184435,-0.301140847607128,0.292449601938438,-1.0297187809834,0.303142036643524,0.488524098535297,"525"
"101927750",10.0064857455423,0.163113634776638,0.201049458614394,0.811310987360005,0.41718710189098,0.599286627791268,"101927750"
"105374795",19.4992787746905,-0.229884060094163,0.230657319115814,-0.996647585150929,0.318935599790484,0.504358979570887,"105374795"
"79998",339.781325558832,0.0382680792077815,0.109540970699392,0.349349462246401,0.726826969223742,0.838796151801295,"79998"
"113419",1085.2048217703,-0.12839857283932,0.0984497325489724,-1.30420438446036,0.192163905377195,0.362172669965834,"113419"
"55577",1385.81484090858,-0.0854106416985537,0.0762927774757736,-1.11951149931165,0.262921987884047,0.445716233391569,"55577"
"84693",174.859132872091,0.111045398849124,0.0921671882148452,1.20482571943362,0.228270588933011,0.406043805381167,"84693"
"10199",979.427407587074,0.205470114996198,0.0643461504758908,3.1931998025769,0.00140705552490904,0.0108558794280569,"10199"
"400961",3350.71331195125,-0.511458737299935,0.274221443411841,-1.86513035208482,0.0621631350608289,0.167602503337747,"400961"
"27332",4740.46693950299,0.242130794620315,0.0874392337198202,2.76913216550101,0.00562058301008587,0.0295023598058767,"27332"
"8291",1644.47400516692,-0.299912617653319,0.271822074501337,-1.10334165539541,0.269878823463201,0.453599409199929,"8291"
"56603",795.129915601409,-0.407923171260289,0.208781130800918,-1.95383160200077,0.0507211356177631,0.145299441590694,"56603"
"23233",2493.58800749527,-0.245082709091287,0.081750565466311,-2.99793289126892,0.00271817520390941,0.0174144921697649,"23233"
"6697",374.169341212691,0.701408725826488,0.1570470620249,4.46623271255645,7.96090132940366e-06,0.000229410217559287,"6697"
"2016",1415.3908774124,-0.107572542298133,0.23228566731513,-0.463104519282266,0.643289450801278,0.78060294286144,"2016"
"94097",5240.10839378967,-0.204213002150149,0.138804273801097,-1.47122993087937,0.141228945305644,0.294024621373594,"94097"
"107985897",30.9964163275183,-0.0347061164902048,0.226375579030629,-0.153312104772172,0.878152155297045,0.933079369298724,"107985897"
"105374800",123.852303827267,-0.00596747824061224,0.18827267832686,-0.0316959332264457,0.974714538074054,0.986533654574532,"105374800"
"26056",2563.38692216276,-0.263874958353167,0.139167352995863,-1.8960981341724,0.0579470692816837,0.159381997315997,"26056"
"10322",1226.5560152608,-0.208150758794786,0.0636718954876505,-3.26911515984565,0.00107884383229566,0.00894101828781513,"10322"
"84279",628.953449851805,0.0608344927991753,0.102992628104454,0.590668418884092,0.554742612226225,0.714756691012309,"84279"
"10574",4657.7318964047,0.138312236099142,0.0764649050064599,1.80883290298284,0.070476966910685,0.183050964035455,"10574"
"150726",5851.28658020825,-0.270171123100388,0.156704439636472,-1.72408084753145,0.0846932490822547,0.206922249845035,"150726"
"1961",208.914581473114,-0.218032720396485,0.22695467500553,-0.960688385868995,0.336708872597032,0.522383286878795,"1961"
"7840",422.944286845819,-0.0269550565062542,0.146045764217184,-0.184565821889702,0.853569595504617,0.918955598594034,"7840"
"100874291",14.7833769319012,0.212272776915257,0.313283460617181,0.677574157592204,0.498041735978103,0.668312143425632,"100874291"
"9027",7.64676488519823,-0.267398446662883,0.328230299316094,-0.814667162720928,0.415262854529266,0.598263757307695,"9027"
"200420",21.6701273994813,-0.0162212429840525,0.219230929290273,-0.0739915806431432,0.941017084571292,0.968097095248317,"200420"
"112268418",52.643205313879,-0.0940136580815827,0.115049106355836,-0.817161132836678,0.413836350841038,0.596978365024856,"112268418"
"51002",413.893139231191,0.225436631798209,0.101254638393113,2.22643263929272,0.0259852162654555,0.0901669397263073,"51002"
"8446",416.347853207219,0.161260180280149,0.0978272301861307,1.64841813443279,0.0992668972561792,0.231221415848966,"8446"
"105374807",15.6781486712542,0.420122522928885,0.183412285497521,2.29059095899311,0.0219870823289196,0.0798816461150732,"105374807"
"10617",1164.14047018475,-0.0127321158977898,0.0923202549666555,-0.137912486294459,0.890309582073406,0.939338133614319,"10617"
"112268419",89.6904241527134,-0.18754047493584,0.134365783365469,-1.39574577871316,0.162791063451993,0.323633784943855,"112268419"
"72",69.6690872511518,0.278531433136438,0.597034005520314,0.466525240708355,0.640839584870483,0.778861697686098,"72"
"1716",837.202916019982,0.0505789755746576,0.0812539816918757,0.62247996370761,0.533626314638219,0.697754774877883,"1716"
"100874048",246.714960821724,0.293252330625603,0.130420938348799,2.24850652309621,0.0245439096147289,0.0863480524172966,"100874048"
"200424",847.048923833367,-0.294199841024998,0.127641017094547,-2.30490047573873,0.0211721479688177,0.0777345137000011,"200424"
"388962",466.792263365845,-0.0985415963282648,0.108932252337229,-0.90461359435774,0.365670130836059,0.552121467204003,"388962"
"100507171",582.794588164497,-0.0202296155594188,0.0985466553539814,-0.205279575311345,0.837353700794316,0.909093281134479,"100507171"
"55233",1265.67390929178,0.425090811107611,0.0905156772778643,4.69632249231998,2.64887219152453e-06,9.63194191418114e-05,"55233"
